日付,時間,役,順位,名前,得票数
04/21,13,用心棒,6,瑞希,172
04/21,13,用心棒,7,エミリー,82
04/21,13,用心棒,8,恵美,60
04/21,13,用心棒,9,莉緒,57
04/21,13,用心棒,10,紗代子,49
04/21,14,用心棒,1,のり子,1554
04/21,14,用心棒,2,志保,1210
04/21,14,用心棒,3,海美,836
04/21,14,用心棒,4,ジュリア,303
04/21,14,用心棒,5,昴,200
04/21,14,用心棒,6,瑞希,172
04/21,14,用心棒,7,エミリー,82
04/21,14,用心棒,8,恵美,61
04/21,14,用心棒,9,莉緒,59
04/21,14,用心棒,10,静香,56
04/21,15,用心棒,1,のり子,1561
04/21,15,用心棒,2,志保,1224
04/21,15,用心棒,3,海美,843
04/21,15,用心棒,4,ジュリア,303
04/21,15,用心棒,5,昴,200
04/21,15,用心棒,6,瑞希,173
04/21,15,用心棒,7,エミリー,82
04/21,15,用心棒,8,恵美,61
04/21,15,用心棒,9,莉緒,59
04/21,15,用心棒,10,静香,56
04/21,16,用心棒,1,のり子,1579
04/21,16,用心棒,2,志保,1229
04/21,16,用心棒,3,海美,851
04/21,16,用心棒,4,ジュリア,303
04/21,16,用心棒,5,昴,200
04/21,16,用心棒,6,瑞希,173
04/21,16,用心棒,7,エミリー,83
04/21,16,用心棒,8,恵美,62
04/21,16,用心棒,9,莉緒,59
04/21,16,用心棒,10,静香,56
04/21,17,用心棒,1,のり子,1593
04/21,17,用心棒,2,志保,1234
04/21,17,用心棒,3,海美,853
04/21,17,用心棒,4,ジュリア,303
04/21,17,用心棒,5,昴,200
04/21,17,用心棒,6,瑞希,175
04/21,17,用心棒,7,エミリー,84
04/21,17,用心棒,8,恵美,62
04/21,17,用心棒,9,莉緒,60
04/21,17,用心棒,10,静香,56
04/21,18,用心棒,1,のり子,1604
04/21,18,用心棒,2,志保,1247
04/21,18,用心棒,3,海美,877
04/21,18,用心棒,4,ジュリア,304
04/21,18,用心棒,5,昴,208
04/21,18,用心棒,6,瑞希,175
04/21,18,用心棒,7,エミリー,84
04/21,18,用心棒,8,恵美,62
04/21,18,用心棒,9,莉緒,60
04/21,18,用心棒,10,静香,56
04/21,19,用心棒,1,のり子,1616
04/21,19,用心棒,2,志保,1252
04/21,19,用心棒,3,海美,892
04/21,19,用心棒,4,ジュリア,304
04/21,19,用心棒,5,昴,209
04/21,19,用心棒,6,瑞希,175
04/21,19,用心棒,7,エミリー,84
04/21,19,用心棒,8,恵美,62
